EAR,MAR,pitch,yaw,IR_score,label
0.2794915416844491,0.7324121446002483,13.93457648778074,-4.294910167038325,0.0,0
0.4363234572676964,0.7935022313832828,8.772131155178057,-3.9165378644894724,0.0,0
0.26743016039460554,0.6752420769273593,-0.9866739997335018,-3.331656013127852,0.0,0
0.24634998732437668,0.634158056711681,5.344573940382382,-4.093007989367969,0.0,0
0.13112310550384526,0.580155879693423,-15.116722456714587,1.0184827561262375,0.0,0
0.2670637375134125,0.5579910002074409,-0.007422841610597137,-1.9063510707583364,0.0,0
0.22131870482586358,0.36150818453268835,-3.1284840798817704,-0.34968328049204406,0.0,0
0.24913722824147078,0.3748350593123469,-2.2367241872400543,0.07089676819851672,0.0,0
0.23736367883588996,0.498818688884983,2.223086210258375,-0.7850723219583683,0.0,0
0.25856876054277833,0.766316860431662,2.467748956717611,0.9804882250827502,0.0,0
0.17548401716324818,0.4016864543717385,-2.5877548911053725,-0.3788397510913054,0.0,0
0.22200775410901688,0.47105887902687554,-2.229400307589445,2.8368027925514263,0.0,0
0.24665485856788058,0.5726815337862905,3.113977888668759,-2.08833510524153,0.0,0
0.0126402538407226,0.7362170352121405,0.12106645230754697,0.07459605523432297,0.0,0
0.2534111037663934,0.6197096406321498,7.106611381757824,-4.864496970032483,0.0,0
0.2018568888321005,0.5538036542423478,-1.1134738649723421,2.386694495201224,0.0,0
0.3504924585963318,0.7417530789555683,-2.41340997270503,-3.0844570118263466,0.0,0
0.24982775728953166,0.38061347240923193,-4.423841888306469,-0.02037637210523339,0.0,0
0.24894542237494985,0.7709931052798693,-12.44256339772468,-3.2426010818474644,0.0,0
0.24707241319347573,0.5260616314581652,4.858802249542646,-0.3483480993360685,0.0,0
0.22612872120721006,0.5962975892189492,-11.438297426026047,-9.496408817800575,0.0,0
0.30410521258813933,0.5280418809734113,-2.9523025659540645,-4.138474030451451,0.0,0
0.33465448398880915,0.7545704860232972,-19.433375668819256,1.8423358345131258,0.0,0
0.252027133053145,0.584123477058704,-11.608108659508416,-3.699454038943457,0.0,0
0.30231433201323044,0.7080966511288511,1.3570673021520778,-3.6107834049595504,0.0,0
0.27502380326059916,0.6958355593233895,7.234458797819893,-0.08516404269377247,0.0,0
0.21944060599913356,0.581831703096304,4.2822205350304205,-0.3105515265126968,0.0,0
0.2505069153341849,0.78128978588437,4.99849753952253,-3.213854540708089,0.0,0
0.2746044340206839,0.5591343482314893,-6.397400708694583,-3.029920254858399,0.0,0
0.32964366821431484,0.7663279649149963,-3.521835341699966,2.229377195524067,0.0,0
0.23955567831958258,0.6276227786266935,5.992370347409339,-2.1903392529979286,0.0,0
0.285659555161869,0.6882807242473515,7.682067993139711,-7.0737872867391065,0.0,0
0.2678693618599964,0.635825187509999,-8.752523160487193,1.9249425418450563,0.0,0
0.3103711365228855,0.604459195777648,-4.389896590872579,-2.2249000691706287,0.0,0
0.21793475596270828,0.5323383809581462,-1.392176967820138,1.861616653622257,0.0,0
0.32845817825824764,0.7504683594335592,-14.806433795157279,1.597110318820072,0.0,0
0.24595243092602243,0.4566097037070596,-6.020628254657804,-1.1163231345880997,0.0,0
0.41683016410801643,0.8235361360787758,3.477522297205289,-2.574961188582795,0.0,0
0.31573943472158283,0.5727136141335225,-2.1687143967840403,-4.857690591868367,0.0,0
0.3130632437136941,0.7001666034458746,1.5580944791343627,-1.3202463941511717,0.0,0
0.21560823552635686,0.5805763027695403,-11.81457561302269,-2.9122257361339585,0.0,0
0.3139400651923139,0.5770371596703845,0.7129670718520253,-5.4997094397263115,0.0,0
0.26416834487995333,0.6357959846656979,-8.346662765321053,1.6187742016585311,0.0,0
0.2320266586697063,0.5490826257244293,4.973429425969798,-0.8645642597447492,0.0,0
0.23961363660158583,0.5936294308494601,4.947010632024528,-1.5687666308479125,0.0,0
0.21625549671534317,0.5224023633283372,2.5459278221946007,1.1063165983595762,0.0,0
0.252690558294377,0.5823413086363237,14.761981283832084,-3.778154492165856,0.0,0
0.32176705452948184,0.7414801761937149,1.947544075777448,-2.1749226776488415,0.0,0
0.21782515072138622,0.5395901641332935,-0.26113424601372537,2.732203642319253,0.0,0
0.29141010313089005,0.7316075778331894,4.671511509664209,-3.08253520640765,0.0,0
0.31411874400366924,0.6345451616375982,-5.928409452394158,-4.147926216252972,0.0,0
0.26401489796221245,0.6553976509747819,10.52583637967925,-7.078640048901807,0.0,0
0.28533602883857756,0.7850428614248947,13.492537555749076,-3.6263702210734134,0.0,0
0.30365158655856206,0.5578831008325464,-2.5440973635799726,-5.27086734606723,0.0,0
0.23537178081747434,0.504131017179623,3.4671885486703813,-0.7415328593889753,0.0,0
0.21943653620968046,0.3760155508433849,-1.6155069847826764,-0.18657636175209347,0.0,0
0.3576062996489644,0.9292545303640278,10.234218381682073,-7.132865461994162,0.0,0
0.26112847835223096,0.5505460227248775,0.9827506501398653,0.7916086414268384,0.0,0
0.2901387082394554,0.5725359555215812,-3.1019295354461125,-6.716954772503398,0.0,0
0.2116513051388138,0.38149879205042103,-2.353347413244188,0.7324098910457728,0.0,0
0.21896480536268034,0.5169696435752293,4.964598111218163,-0.8839975766376912,0.0,0
0.23061629011152754,0.6110362774967621,-13.125276738302237,-4.128164435405161,0.0,0
0.2383438932267935,0.583236261317936,3.5220470591704816,-0.9150790860514815,0.0,0
0.23563420206227617,0.6267949720965723,-3.590543341487903,-3.748856955957867,0.0,0
0.4061064669355301,0.7607052253834392,-3.6983510862632496,1.449814885631191,0.0,0
0.24885978967599587,0.5917529642934061,1.2622275793332307,-2.3124080909392632,0.0,0
0.23540795213452978,0.3782633673056678,4.753878750809153,-0.6371187631345148,0.0,0
0.2268974545556816,0.5529698214577925,4.436712665795251,-0.39354807463052327,0.0,0
0.26524114348299105,0.7610929854578149,0.6212089969942062,-0.5852205229062512,0.0,0
0.23974641705745747,0.5948199057479077,-6.421489468492198,-1.5309797906813438,0.0,0
0.2555627884662345,0.632498840692427,-9.733281813287494,-1.2300965864227893,0.0,0
0.2659624384784267,0.7726720096294967,10.90748568930692,-3.076913599872714,0.0,0
0.29322031558527395,0.5256580614644047,-1.6158725416325244,-4.7197598692049025,0.0,0
0.32485523140323347,0.7087813927087537,3.165793205315968,-3.4696128799895427,0.0,0
0.21797058628392313,0.592134093260441,-12.728076920629187,-5.871512812015127,0.0,0
0.24021560708234402,0.47314013552146617,1.3362148909686826,2.108336013999984,0.0,0
0.426374946439776,0.8085464073556173,1.7096454516442217,-0.7171804456348678,0.0,0
0.21367876912977388,0.5504255824771199,-2.7872593926162716,1.167624968139625,0.0,0
0.2574018709290299,0.7431673119137061,0.39154158979654813,0.6279300900111585,0.0,0
0.24315660539976747,0.6126430454193973,18.214503983362455,-2.614749628658458,0.0,0
0.23404873958356218,0.8227957203687345,-0.04692398772237273,-9.326977635650241,0.0,0
0.46649081723098484,0.858882005651533,1.715237832386073,-1.0507473578348894,0.0,0
0.3482332929031505,0.6689221277925739,15.6048831615809,-4.4134567757205545,0.0,0
0.29783333791328637,0.5392360360777372,-0.471589869070321,-5.579881351890561,0.0,0
0.24664575516375364,0.38108272406788685,-4.461025337467803,1.5039750504088347,0.0,0
0.3128638867660428,0.6365456760838928,-0.9996327650160716,-4.99901655691443,0.0,0
0.23217851305428625,0.48383349901600703,-0.6200669066030577,1.829383399525613,0.0,0
0.25475009261062787,0.7549383402646935,-5.205641689372202,-4.66894224942092,0.0,0
0.2622583598212844,0.6412743386075461,5.599598549780775,-3.383149302856209,0.0,0
0.24926647807363023,0.5998222811033586,-1.4996477880372898,2.3305437638108097,0.0,0
0.2648297199278726,0.5839171548800429,-1.2287037462306054,-0.6879542048391405,0.0,0
0.24466993280689137,0.5920198331233137,-3.7221512193909736,0.4827074865036616,0.0,0
0.28753418546270393,0.6884945414673185,10.448422119834408,-4.448810474923496,0.0,0
0.28686635707181546,0.7400867028700209,9.916254992263765,-3.4937798387517622,0.0,0
0.25566437653153495,0.7027683531212667,8.715015144054988,178.2663410129371,0.0,0
0.27214548266402405,0.5763011962834026,-19.06551265320523,2.192912947219077,0.0,0
0.3979683172980567,0.7625523248694467,0.3451788624618142,-0.20792022958889259,0.0,0
0.3406195033786299,0.6337246705028892,1.6718568824268842,-1.2684462313442195,0.0,0
0.3966418446355787,0.7588111092251436,-2.1352755462698894,0.29677623040995643,0.0,0
0.3060581034777875,0.7648889188246192,13.610789422577449,-3.4149607303549545,0.0,0
0.23901776987240173,0.5528879913573571,4.1240358208734005,-0.6602065203068044,0.0,0
0.21195802601492666,0.5542255026223242,-12.132381951339598,-7.649842648570923,0.0,0
0.2051354769555599,0.5350586053663416,-1.5999859625183606,2.657044130970524,0.0,0
0.20522245114985765,0.5425916243503082,4.017344225649059,-0.2968625569939374,0.0,0
0.23008254796187394,0.6458506080953385,-0.5912967377806646,0.31264896550829613,0.0,0
0.30759196914590425,0.7729095069174936,8.23538801188105,-3.492667581621801,0.0,0
0.40232696120582134,0.7835459572582432,-3.0273754719386368,1.5483327502069288,0.0,0
0.3973302810527033,0.7812251190318608,-4.526367452680784,1.667374859167144,0.0,0
0.2342038773026468,0.5925377347189953,-5.526424888413486,-2.402585139741672,0.0,0
0.3223092611597879,0.6569855936265822,-3.2641060817280696,-2.839621010118095,0.0,0
0.22713095614077355,0.5709059798294075,-11.950984706169235,-3.5189845207204433,0.0,0
0.24034522132889335,0.5733130953797854,0.1395278116219713,0.8779360553607825,0.0,0
0.25821467090939265,0.7392029233460851,8.79551562788435,-2.84064592639495,0.0,0
0.2445419186475098,0.3906603675208779,-1.442059369741806,-0.2943434279393677,0.0,0
0.29526570372629535,0.6825787927842873,-4.2334504293581885,-1.5889654611839925,0.0,0
0.3672288334821557,0.7919311977667446,-20.35772279556683,1.8498092484708877,0.0,0
0.3084736188638514,0.6628593834536892,0.4948459320812269,-1.6903560819140189,0.0,0
0.3126690500722629,0.6766135614156252,1.418172828139433,-1.9252921834536287,0.0,0
0.42062907584353776,0.7640508037797594,6.186527109092694,-0.8648651690253465,0.0,0
0.26458563862728823,0.7702755364748443,3.675317149745366,-2.675305033125973,0.0,0
0.2637839941860666,0.6753680025350878,-10.818901986206704,1.281401053777086,0.0,0
0.23376706209754955,0.6053772813035511,0.6235082200393937,-5.438745429068249,0.0,0
0.35259949533932966,0.7742025685149075,-1.5164669839913916,0.6216686255831503,0.0,0
0.225029514130078,0.5995544598579063,12.072982875816738,-2.2385190378084996,0.0,0
0.24940315766579096,0.6286110850281273,8.108607743354707,-5.212316241098028,0.0,0
0.3080727910357394,0.6458154612665103,-1.853418533965175,-4.3553287445751145,0.0,0
0.2599426623421095,0.6045227415179492,13.534389505675371,-2.575235614231727,0.0,0
0.17440945241643552,0.812657558879977,5.1191445545394325,-3.1224078683197924,0.0,0
0.41103705327599227,0.7734411044651192,1.7625086046961784,0.1770624230710724,0.0,0
0.2670481069076459,0.591002307983248,-3.3827486766959067,0.5280125928370765,0.0,0
0.2661734882454493,0.6464458127174402,15.030981274968461,-4.0023078277403625,0.0,0
0.25180212167310145,0.6282891222040298,-8.041602663683893,0.9754840618538928,0.0,0
0.2471172366717152,0.5795948759464432,-1.5715088214214308,1.3220411577977322,0.0,0
0.41626315147802734,0.8055770301594987,6.149753645408195,-7.104090917334334,0.0,0
0.23102866734899313,0.46718424019620647,-0.17601168004760834,1.3551143233062364,0.0,0
0.2426338054235678,0.5770432152456285,4.089493738359587,-1.1408862472686616,0.0,0
0.21727284217475906,0.5953990836213536,-13.345749650531829,-4.272752398695048,0.0,0
0.32632780787076743,0.7522796013384517,-18.48837672752944,0.9210229908000263,0.0,0
0.2604407913899275,0.5760970454016694,-1.9105261411765249,2.6958387328402664,0.0,0
0.24002564551139663,0.5497195199766013,3.1324355159073733,-0.6000434225230881,0.0,0
0.3340817570956992,0.46045897676169906,8.125761176227575,-0.4975598327555251,0.0,0
0.2927123962700924,0.5475011320567024,-4.2623190905149855,-3.3598989687678396,0.0,0
0.2604562503709389,0.5772276419359236,-1.6165235939893219,1.8073161946364331,0.0,0
0.2611249204033223,0.4838420268311123,0.6912870909992828,1.1088969157702604,0.0,0
0.25607497603750756,0.5428936400863814,3.551002423173371,-0.29572104318150555,0.0,0
0.28881444709155935,0.7314548548286551,10.566474844144727,-1.2130036990206252,0.0,0
0.30540605300819323,0.6235450812988776,-1.1391772016190516,6.647910970911548,0.0,0
0.23616302913537607,0.6910067444164812,3.537866669775448,-0.25207161104869696,0.0,0
0.3671126199125643,0.8801467816743448,12.188288080798005,-5.100239613824763,0.0,0
0.2360213391435208,0.5768184550513183,-11.847597648252957,-4.629764651560123,0.0,0
0.22229940579488294,0.5342853642125718,-2.360691943532875,2.79891314327941,0.0,0
0.43160447958194403,0.8500278485005681,5.240747473222331,-2.3703409752899542,0.0,0
0.27602830777753373,0.6439194138514742,15.026088566091882,-2.34647360134012,0.0,0
0.23352861124034247,0.5678670582050651,3.5408034413109375,-1.0487648466059816,0.0,0
0.3961155792395231,0.7858075621159613,-1.966786627532285,1.2729265003818868,0.0,0
0.25062533684221466,0.6298287252275128,5.829076160895648,-2.9133718346829744,0.0,0
0.22270570459687078,0.4300870499411028,-1.8903943993275891,-0.690744859747448,0.0,0
0.3083532059267291,0.5553458531315447,-3.008758018902158,-5.797219065233389,0.0,0
0.23087431015893395,0.5534388489806661,4.310717035770348,-0.40252333744144025,0.0,0
0.4049225223415774,0.8914605181126316,3.3041139468124654,-2.5770254675690407,0.0,0
0.2060902636506271,0.5487644845736372,-0.39228626340815903,4.093816572111276,0.0,0
0.3065974673169194,0.541165493047123,2.8471757614175592,-5.439209198125129,0.0,0
0.28435173918685935,0.6801966335835327,10.601684407273217,-7.956185598434862,0.0,0
0.2426334021467299,0.5686377432813735,2.1821192164429304,-1.256984572075503,0.0,0
0.30273674476104284,0.5908709301383422,-3.6565850940536535,-1.9334050088994743,0.0,0
